student_totals_seniors_x,specific_interactions_1-on-1s_total,specific_interactions_group_total,specific_interactions_1-on-1s_at_least_one,specific_interactions_group_at_least_one,specific_interactions_parent_meetings,specific_interactions_parent_meetings_at_least_one,total_interactions_met_with_1_plus_times_(group_and_1_1),total_interactions_met_with_3_plus_times_(group_and_1_1),total_interactions_met_with_5_plus_times_(group_and_1_1),total_interactions_met_with_10_plus_times_(group_and_1_1),college_awareness_campus_visits,college_awareness_campus_visits_at_least_one,college_awareness_college_fair,college_awareness_college_fairs_at_least_one,college_awareness_college_rep_visits,college_awareness_college_rep_visits_at_least_one,act_sats_completed,act_sats_registered_for_sat_or_act,act_sats_registered_for_sat,act_sats_registered_for_act,act_sats_assisted_registration_with_sat_or_act,act_sats_assisted_registration_with_sat,act_sats_assisted_registration_with_act,act_sats_waiver,act_sats_assisted_waiver,act_sats_sat_act_prep_meetings,act_sats_sat_act_prep_meetings_at_least_one,college_apps_submitted_1_plus_apps,college_apps_submitted_3_plus_apps,college_apps_submitted_5_plus_apps,college_apps_submitted_total_#_submitted,college_apps_accepted_1_plus_apps,college_apps_accepted_3_plus_apps,college_apps_accepted_5_plus_apps,college_apps_accepted_total_#_accepted,college_waivers_students_w_1_plus,college_waivers_total_#_waivers,college_waivers_total_waiver_dollars,institutional_aid_students_w_1_plus,institutional_aid_total_dollars,institutional_aid_students_w_1_plus_award_letter_reviews,institutional_aid_total_award_letter_meetings,fafsa_submitted,scholarships_students_w_1_plus,scholarships_total_dollars,year_starting,school_name,specific_interactions_1-on-1s_total_rate,specific_interactions_group_total_rate,specific_interactions_1-on-1s_at_least_one_rate,specific_interactions_group_at_least_one_rate,specific_interactions_parent_meetings_rate,specific_interactions_parent_meetings_at_least_one_rate,total_interactions_met_with_1_plus_times_(group_and_1_1)_rate,total_interactions_met_with_3_plus_times_(group_and_1_1)_rate,total_interactions_met_with_5_plus_times_(group_and_1_1)_rate,total_interactions_met_with_10_plus_times_(group_and_1_1)_rate,college_awareness_campus_visits_rate,college_awareness_campus_visits_at_least_one_rate,college_awareness_college_fair_rate,college_awareness_college_fairs_at_least_one_rate,college_awareness_college_rep_visits_rate,college_awareness_college_rep_visits_at_least_one_rate,act_sats_completed_rate,act_sats_registered_for_sat_or_act_rate,act_sats_registered_for_sat_rate,act_sats_registered_for_act_rate,act_sats_assisted_registration_with_sat_or_act_rate,act_sats_assisted_registration_with_sat_rate,act_sats_assisted_registration_with_act_rate,act_sats_waiver_rate,act_sats_assisted_waiver_rate,act_sats_sat_act_prep_meetings_rate,act_sats_sat_act_prep_meetings_at_least_one_rate,college_apps_submitted_1_plus_apps_rate,college_apps_submitted_3_plus_apps_rate,college_apps_submitted_5_plus_apps_rate,college_apps_submitted_total_#_submitted_rate,college_apps_accepted_1_plus_apps_rate,college_apps_accepted_3_plus_apps_rate,college_apps_accepted_5_plus_apps_rate,college_apps_accepted_total_#_accepted_rate,college_waivers_students_w_1_plus_rate,college_waivers_total_#_waivers_rate,college_waivers_total_waiver_dollars_rate,institutional_aid_students_w_1_plus_rate,institutional_aid_total_dollars_rate,institutional_aid_students_w_1_plus_award_letter_reviews_rate,institutional_aid_total_award_letter_meetings_rate,fafsa_submitted_rate,scholarships_students_w_1_plus_rate,scholarships_total_dollars_rate,student_totals_seniors_y,vdoe_total,enrolled,total_female,enrolled_female,total_male,enrolled_male,total_asian,enrolled_asian,total_black,enrolled_black,total_hispanic,enrolled_hispanic,total_white,enrolled_white,total_two,enrolled_two,econ_total,econ_enrolled,lep_total,lep_enrolled,disabilities_total,disabilities_enrolled
305.0,756.0,489.0,231.0,234.0,89.0,62.0,264.0,191.0,112.0,20.0,164.0,82.0,42.0,40.0,422.0,117.0,190.0,191.0,191.0,9.0,86.0,84.0,7.0,82.0,72.0,26.0,17.0,191.0,115.0,60.0,735.0,145.0,55.0,26.0,414.0,52.0,104.0,4795.0,62.0,5408934.0,58.0,66.0,170.0,20.0,42550.0,2018,Huguenot High School,2.478688524590164,1.6032786885245902,0.7573770491803279,0.7672131147540984,0.2918032786885245,0.2032786885245901,0.8655737704918033,0.6262295081967213,0.3672131147540983,0.0655737704918032,0.5377049180327869,0.2688524590163934,0.1377049180327869,0.1311475409836065,1.383606557377049,0.3836065573770492,0.6229508196721312,0.6262295081967213,0.6262295081967213,0.0295081967213114,0.2819672131147541,0.2754098360655738,0.0229508196721311,0.2688524590163934,0.2360655737704918,0.0852459016393442,0.0557377049180327,0.6262295081967213,0.3770491803278688,0.1967213114754098,2.4098360655737703,0.4754098360655737,0.180327868852459,0.0852459016393442,1.357377049180328,0.1704918032786885,0.340983606557377,15.721311475409836,0.2032786885245901,17734.209836065573,0.1901639344262295,0.2163934426229508,0.5573770491803278,0.0655737704918032,139.50819672131146,305,257,143,137,90,120,53,,,208.0,117.0,30.0,16.0,17.0,10.0,,,160.0,87.0,24.0,10.0,39.0,14.0
174.0,518.0,626.0,138.0,154.0,73.0,51.0,163.0,150.0,116.0,37.0,25.0,25.0,0.0,0.0,80.0,53.0,85.0,86.0,83.0,11.0,76.0,74.0,9.0,11.0,11.0,0.0,0.0,132.0,43.0,24.0,338.0,128.0,36.0,14.0,267.0,51.0,119.0,5850.0,47.0,1720053.0,2.0,2.0,115.0,52.0,290450.0,2018,Patrick County High School,2.9770114942528734,3.5977011494252875,0.7931034482758621,0.8850574712643678,0.4195402298850574,0.293103448275862,0.9367816091954024,0.8620689655172413,0.6666666666666666,0.2126436781609195,0.1436781609195402,0.1436781609195402,0.0,0.0,0.4597701149425287,0.3045977011494253,0.4885057471264368,0.4942528735632184,0.4770114942528735,0.0632183908045977,0.4367816091954023,0.425287356321839,0.0517241379310344,0.0632183908045977,0.0632183908045977,0.0,0.0,0.7586206896551724,0.2471264367816092,0.1379310344827586,1.942528735632184,0.735632183908046,0.2068965517241379,0.0804597701149425,1.5344827586206895,0.293103448275862,0.6839080459770115,33.62068965517241,0.2701149425287356,9885.362068965518,0.0114942528735632,0.0114942528735632,0.6609195402298851,0.2988505747126437,1669.2528735632184,174,172,126,85,69,87,57,,,,,13.0,9.0,150.0,111.0,,,60.0,34.0,,,15.0,8.0
269.0,438.0,504.0,150.0,259.0,42.0,34.0,263.0,105.0,68.0,19.0,88.0,74.0,0.0,0.0,141.0,62.0,156.0,156.0,155.0,27.0,69.0,62.0,27.0,59.0,58.0,0.0,0.0,212.0,110.0,78.0,857.0,209.0,89.0,38.0,579.0,4.0,6.0,295.0,9.0,1039000.0,19.0,25.0,161.0,57.0,873513.0,2018,Charlottesville High School,1.6282527881040891,1.8736059479553904,0.5576208178438662,0.9628252788104088,0.1561338289962825,0.1263940520446096,0.9776951672862454,0.3903345724907063,0.2527881040892193,0.070631970260223,0.3271375464684015,0.275092936802974,0.0,0.0,0.5241635687732342,0.2304832713754646,0.5799256505576208,0.5799256505576208,0.5762081784386617,0.1003717472118959,0.2565055762081784,0.2304832713754646,0.1003717472118959,0.2193308550185873,0.2156133828996282,0.0,0.0,0.7881040892193308,0.4089219330855018,0.2899628252788104,3.1858736059479558,0.7769516728624535,0.3308550185873606,0.1412639405204461,2.152416356877324,0.0148698884758364,0.0223048327137546,1.096654275092937,0.0334572490706319,3862.453531598513,0.070631970260223,0.0929368029739776,0.5985130111524164,0.2118959107806691,3247.260223048327,269,237,177,140,112,97,65,19.0,17.0,76.0,50.0,21.0,14.0,116.0,92.0,xxxx,xxxx,96.0,62.0,25.0,19.0,16.0,7.0
126.0,276.0,191.0,124.0,113.0,6.0,6.0,124.0,73.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,40.0,5.0,29.0,29.0,5.0,19.0,19.0,0.0,0.0,88.0,23.0,7.0,176.0,87.0,15.0,5.0,146.0,14.0,21.0,1141.0,17.0,2063800.0,20.0,23.0,74.0,11.0,350915.0,2018,Gretna High School,2.1904761904761907,1.5158730158730158,0.984126984126984,0.8968253968253969,0.0476190476190476,0.0476190476190476,0.984126984126984,0.5793650793650794,0.238095238095238,0.0396825396825396,0.0,0.0,0.0,0.0,0.0,0.0,0.2936507936507936,0.3174603174603174,0.3174603174603174,0.0396825396825396,0.2301587301587301,0.2301587301587301,0.0396825396825396,0.1507936507936507,0.1507936507936507,0.0,0.0,0.6984126984126984,0.1825396825396825,0.0555555555555555,1.3968253968253967,0.6904761904761905,0.119047619047619,0.0396825396825396,1.1587301587301588,0.1111111111111111,0.1666666666666666,9.055555555555555,0.1349206349206349,16379.36507936508,0.1587301587301587,0.1825396825396825,0.5873015873015873,0.0873015873015873,2785.0396825396824,126,108,65,60,42,48,23,,,40.0,27.0,,,64.0,35.0,,,68.0,39.0,,,11.0,5.0
123.0,845.0,260.0,105.0,87.0,78.0,43.0,114.0,70.0,56.0,30.0,29.0,25.0,0.0,0.0,190.0,55.0,63.0,68.0,67.0,5.0,55.0,54.0,5.0,54.0,53.0,0.0,0.0,84.0,40.0,21.0,272.0,78.0,24.0,9.0,170.0,16.0,31.0,1760.0,20.0,1286536.0,0.0,0.0,62.0,12.0,68000.0,2018,Buckingham County High School,6.869918699186992,2.113821138211382,0.8536585365853658,0.7073170731707317,0.6341463414634146,0.3495934959349593,0.926829268292683,0.5691056910569106,0.4552845528455284,0.2439024390243902,0.2357723577235772,0.2032520325203252,0.0,0.0,1.5447154471544715,0.4471544715447154,0.5121951219512195,0.5528455284552846,0.5447154471544715,0.040650406504065,0.4471544715447154,0.4390243902439024,0.040650406504065,0.4390243902439024,0.4308943089430894,0.0,0.0,0.6829268292682927,0.3252032520325203,0.1707317073170731,2.2113821138211383,0.6341463414634146,0.1951219512195122,0.073170731707317,1.3821138211382114,0.1300813008130081,0.2520325203252032,14.308943089430894,0.1626016260162601,10459.642276422765,0.0,0.0,0.5040650406504065,0.0975609756097561,552.8455284552846,123,118,69,59,41,59,28,,,44.0,22.0,,,58.0,36.0,10,5,81.0,46.0,,,11.0,3.0
111.0,383.0,134.0,103.0,102.0,58.0,27.0,109.0,92.0,40.0,7.0,24.0,20.0,71.0,71.0,98.0,62.0,70.0,74.0,74.0,8.0,26.0,26.0,1.0,18.0,16.0,0.0,0.0,99.0,50.0,32.0,355.0,98.0,42.0,24.0,298.0,12.0,42.0,2194.0,42.0,3958218.0,3.0,4.0,69.0,43.0,277385.0,2018,Northumberland High School,3.4504504504504503,1.207207207207207,0.927927927927928,0.918918918918919,0.5225225225225225,0.2432432432432432,0.981981981981982,0.8288288288288288,0.3603603603603603,0.063063063063063,0.2162162162162162,0.1801801801801801,0.6396396396396397,0.6396396396396397,0.8828828828828829,0.5585585585585585,0.6306306306306306,0.6666666666666666,0.6666666666666666,0.072072072072072,0.2342342342342342,0.2342342342342342,0.009009009009009,0.1621621621621621,0.1441441441441441,0.0,0.0,0.8918918918918919,0.4504504504504504,0.2882882882882883,3.1981981981981984,0.8828828828828829,0.3783783783783784,0.2162162162162162,2.684684684684685,0.1081081081081081,0.3783783783783784,19.765765765765767,0.3783783783783784,35659.62162162162,0.027027027027027,0.036036036036036,0.6216216216216216,0.3873873873873873,2498.963963963964,111,106,63,49,36,57,27,,,44.0,24.0,,,57.0,36.0,,,45.0,23.0,,,,
116.0,130.0,43.0,103.0,43.0,39.0,31.0,104.0,13.0,0.0,0.0,15.0,13.0,0.0,0.0,29.0,19.0,17.0,74.0,73.0,13.0,74.0,73.0,12.0,72.0,71.0,0.0,0.0,93.0,31.0,17.0,226.0,89.0,14.0,3.0,142.0,2.0,2.0,110.0,2.0,180000.0,0.0,0.0,73.0,9.0,130650.0,2019,Martinsville High School,1.1206896551724137,0.3706896551724138,0.8879310344827587,0.3706896551724138,0.3362068965517241,0.2672413793103448,0.896551724137931,0.1120689655172413,0.0,0.0,0.1293103448275862,0.1120689655172413,0.0,0.0,0.25,0.1637931034482758,0.146551724137931,0.6379310344827587,0.6293103448275862,0.1120689655172413,0.6379310344827587,0.6293103448275862,0.1034482758620689,0.6206896551724138,0.6120689655172413,0.0,0.0,0.8017241379310345,0.2672413793103448,0.146551724137931,1.9482758620689653,0.7672413793103449,0.1206896551724138,0.0258620689655172,1.2241379310344829,0.0172413793103448,0.0172413793103448,0.9482758620689656,0.0172413793103448,1551.7241379310344,0.0,0.0,0.6293103448275862,0.0775862068965517,1126.2931034482758,116,131,77,62,41,69,36,,,77.0,47.0,13.0,6.0,36.0,23.0,,,70.0,37.0,,,14.0,9.0
268.0,459.0,13.0,266.0,12.0,105.0,69.0,266.0,49.0,19.0,0.0,0.0,0.0,24.0,24.0,45.0,22.0,79.0,83.0,80.0,11.0,13.0,11.0,2.0,12.0,11.0,0.0,0.0,191.0,32.0,13.0,316.0,185.0,0.0,0.0,187.0,5.0,7.0,250.0,0.0,2019952.25,69.0,69.0,160.0,0.0,268535.0,2019,Bassett High School,1.712686567164179,0.0485074626865671,0.9925373134328358,0.044776119402985,0.3917910447761194,0.2574626865671642,0.9925373134328358,0.1828358208955224,0.0708955223880597,0.0,0.0,0.0,0.0895522388059701,0.0895522388059701,0.167910447761194,0.0820895522388059,0.2947761194029851,0.3097014925373134,0.2985074626865671,0.0410447761194029,0.0485074626865671,0.0410447761194029,0.0074626865671641,0.044776119402985,0.0410447761194029,0.0,0.0,0.7126865671641791,0.1194029850746268,0.0485074626865671,1.1791044776119404,0.6902985074626866,0.0,0.0,0.6977611940298507,0.0186567164179104,0.0261194029850746,0.9328358208955224,0.0,7537.13526119403,0.2574626865671642,0.2574626865671642,0.5970149253731343,0.0,1001.9962686567164,268,242,189,121,99,121,90,,,34.0,29.0,26.0,17.0,161.0,122.0,19,19,103.0,74.0,11.0,6.0,13.0,9.0
104.0,401.0,150.0,95.0,56.0,55.0,35.0,95.0,63.0,38.0,6.0,38.0,30.0,0.0,0.0,84.0,33.0,45.0,69.0,69.0,0.0,35.0,35.0,0.0,36.0,36.0,0.0,0.0,69.0,35.0,18.0,224.0,65.0,19.0,7.0,145.0,0.0,0.0,297.5,10.0,539504.0,1.0,1.0,54.0,56.0,322484.0,2019,Washington and Lee High School ,3.855769230769231,1.4423076923076923,0.9134615384615384,0.5384615384615384,0.5288461538461539,0.3365384615384615,0.9134615384615384,0.6057692307692307,0.3653846153846153,0.0576923076923076,0.3653846153846153,0.2884615384615384,0.0,0.0,0.8076923076923077,0.3173076923076923,0.4326923076923077,0.6634615384615384,0.6634615384615384,0.0,0.3365384615384615,0.3365384615384615,0.0,0.3461538461538461,0.3461538461538461,0.0,0.0,0.6634615384615384,0.3365384615384615,0.173076923076923,2.1538461538461537,0.625,0.1826923076923076,0.0673076923076923,1.3942307692307692,0.0,0.0,2.860576923076923,0.0961538461538461,5187.538461538462,0.0096153846153846,0.0096153846153846,0.5192307692307693,0.5384615384615384,3100.8076923076924,104,113,58,55,33,58,25,,,50.0,26.0,16.0,6.0,43.0,25.0,,,63.0,34.0,,,,
138.0,403.0,173.0,136.0,128.0,63.0,43.0,136.0,90.0,42.0,6.0,0.0,0.0,0.0,0.0,198.0,60.0,65.0,85.0,84.0,1.0,83.0,82.0,1.0,31.0,31.0,0.0,0.0,127.0,48.0,23.0,351.0,126.0,36.0,17.0,296.0,36.0,105.0,5535.0,15.0,737160.0,10.0,11.0,82.0,19.0,104705.0,2019,Chatham High School (Virginia),2.920289855072464,1.2536231884057971,0.9855072463768116,0.927536231884058,0.4565217391304347,0.3115942028985507,0.9855072463768116,0.6521739130434783,0.3043478260869565,0.0434782608695652,0.0,0.0,0.0,0.0,1.434782608695652,0.4347826086956521,0.4710144927536231,0.6159420289855072,0.6086956521739131,0.0072463768115942,0.6014492753623188,0.5942028985507246,0.0072463768115942,0.2246376811594203,0.2246376811594203,0.0,0.0,0.9202898550724636,0.3478260869565217,0.1666666666666666,2.5434782608695654,0.9130434782608696,0.2608695652173913,0.1231884057971014,2.1449275362318843,0.2608695652173913,0.7608695652173914,40.10869565217392,0.108695652173913,5341.739130434783,0.072463768115942,0.0797101449275362,0.5942028985507246,0.1376811594202898,758.731884057971,138,145,106,76,65,69,41,,,22.0,14.0,,,116.0,89.0,,,62.0,41.0,,,14.0,8.0
286.0,1011.0,339.0,264.0,210.0,253.0,163.0,271.0,201.0,113.0,25.0,53.0,42.0,27.0,25.0,488.0,139.0,190.0,203.0,203.0,11.0,196.0,195.0,9.0,15.0,15.0,0.0,0.0,210.0,105.0,59.0,746.0,210.0,94.0,45.0,644.0,2.0,2.0,60.0,65.0,6972906.0,1.0,1.0,153.0,41.0,332457.0,2019,Fluvanna County High School,3.534965034965035,1.1853146853146854,0.9230769230769232,0.7342657342657343,0.8846153846153846,0.5699300699300699,0.9475524475524476,0.7027972027972028,0.3951048951048951,0.0874125874125874,0.1853146853146853,0.1468531468531468,0.0944055944055944,0.0874125874125874,1.7062937062937062,0.486013986013986,0.6643356643356644,0.7097902097902098,0.7097902097902098,0.0384615384615384,0.6853146853146853,0.6818181818181818,0.0314685314685314,0.0524475524475524,0.0524475524475524,0.0,0.0,0.7342657342657343,0.3671328671328671,0.2062937062937063,2.6083916083916083,0.7342657342657343,0.3286713286713286,0.1573426573426573,2.251748251748252,0.0069930069930069,0.0069930069930069,0.2097902097902098,0.2272727272727272,24380.79020979021,0.0034965034965034,0.0034965034965034,0.534965034965035,0.1433566433566433,1162.437062937063,286,246,149,121,82,125,67,,,43.0,19.0,16.0,9.0,178.0,115.0,,,66.0,25.0,,,28.0,12.0
344.0,815.0,178.0,314.0,135.0,442.0,302.0,315.0,178.0,60.0,6.0,75.0,49.0,0.0,0.0,69.0,31.0,146.0,153.0,151.0,20.0,127.0,126.0,9.0,53.0,52.0,0.0,0.0,196.0,89.0,39.0,571.0,183.0,49.0,14.0,380.0,45.0,107.0,5935.0,25.0,1631300.0,7.0,9.0,74.0,57.0,245998.0,2019,Louisa County High School,2.369186046511628,0.5174418604651163,0.9127906976744186,0.3924418604651162,1.2848837209302326,0.877906976744186,0.9156976744186046,0.5174418604651163,0.1744186046511628,0.0174418604651162,0.2180232558139535,0.1424418604651162,0.0,0.0,0.2005813953488372,0.0901162790697674,0.4244186046511627,0.4447674418604651,0.438953488372093,0.0581395348837209,0.3691860465116279,0.3662790697674418,0.0261627906976744,0.1540697674418604,0.1511627906976744,0.0,0.0,0.5697674418604651,0.2587209302325581,0.1133720930232558,1.6598837209302326,0.5319767441860465,0.1424418604651162,0.0406976744186046,1.1046511627906976,0.1308139534883721,0.311046511627907,17.252906976744185,0.0726744186046511,4742.1511627906975,0.0203488372093023,0.0261627906976744,0.2151162790697674,0.1656976744186046,715.1104651162791,344,304,166,152,94,152,72,,,53.0,28.0,11.0,8.0,222.0,121.0,17,8,134.0,56.0,,,42.0,13.0
204.0,474.0,262.0,183.0,179.0,206.0,99.0,196.0,108.0,61.0,8.0,31.0,30.0,14.0,14.0,235.0,86.0,133.0,140.0,135.0,37.0,63.0,55.0,16.0,34.0,32.0,0.0,0.0,159.0,80.0,45.0,545.0,156.0,55.0,16.0,366.0,16.0,20.0,700.0,43.0,2800084.0,14.0,18.0,108.0,49.0,334245.0,2019,William Monroe High School,2.323529411764706,1.2843137254901962,0.8970588235294118,0.8774509803921569,1.0098039215686274,0.4852941176470588,0.9607843137254902,0.5294117647058824,0.2990196078431372,0.0392156862745098,0.1519607843137254,0.1470588235294117,0.0686274509803921,0.0686274509803921,1.1519607843137254,0.4215686274509804,0.6519607843137255,0.6862745098039216,0.6617647058823529,0.1813725490196078,0.3088235294117647,0.2696078431372549,0.0784313725490196,0.1666666666666666,0.1568627450980392,0.0,0.0,0.7794117647058824,0.392156862745098,0.2205882352941176,2.67156862745098,0.7647058823529411,0.2696078431372549,0.0784313725490196,1.7941176470588236,0.0784313725490196,0.0980392156862745,3.431372549019608,0.2107843137254902,13725.901960784313,0.0686274509803921,0.088235294117647,0.5294117647058824,0.2401960784313725,1638.4558823529412,204,205,139,98,77,107,62,,,13.0,11.0,12.0,8.0,160.0,106.0,15,9,66.0,43.0,,,,
148.0,243.0,132.0,78.0,115.0,53.0,37.0,126.0,46.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57.0,57.0,1.0,9.0,8.0,1.0,19.0,5.0,4.0,2.0,98.0,27.0,9.0,203.0,96.0,17.0,4.0,165.0,1.0,1.0,70.0,24.0,1216390.0,2.0,2.0,69.0,35.0,69225.0,2019,Dan River High School,1.641891891891892,0.8918918918918919,0.527027027027027,0.777027027027027,0.3581081081081081,0.25,0.8513513513513513,0.3108108108108108,0.1418918918918918,0.0405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.3581081081081081,0.3851351351351351,0.3851351351351351,0.0067567567567567,0.0608108108108108,0.054054054054054,0.0067567567567567,0.1283783783783783,0.0337837837837837,0.027027027027027,0.0135135135135135,0.6621621621621622,0.1824324324324324,0.0608108108108108,1.3716216216216215,0.6486486486486487,0.1148648648648648,0.027027027027027,1.114864864864865,0.0067567567567567,0.0067567567567567,0.4729729729729729,0.1621621621621621,8218.851351351352,0.0135135135135135,0.0135135135135135,0.4662162162162162,0.2364864864864864,467.7364864864865,148,161,96,78,52,83,44,,,50.0,29.0,,,104.0,64.0,,,88.0,43.0,,,14.0,7.0
367.0,363.0,89.0,226.0,59.0,73.0,60.0,230.0,58.0,16.0,0.0,52.0,38.0,64.0,61.0,132.0,75.0,147.0,159.0,155.0,22.0,63.0,55.0,16.0,47.0,46.0,10.0,10.0,200.0,83.0,35.0,539.0,186.0,28.0,12.0,320.0,1.0,1.0,25.0,8.0,640500.0,0.0,0.0,150.0,64.0,288225.0,2019,Orange County High School,0.989100817438692,0.2425068119891008,0.6158038147138964,0.1607629427792915,0.1989100817438692,0.1634877384196185,0.6267029972752044,0.1580381471389645,0.0435967302452316,0.0,0.1416893732970027,0.103542234332425,0.1743869209809264,0.1662125340599455,0.3596730245231607,0.2043596730245231,0.4005449591280653,0.4332425068119891,0.4223433242506812,0.0599455040871934,0.1716621253405994,0.1498637602179836,0.0435967302452316,0.1280653950953678,0.1253405994550408,0.0272479564032697,0.0272479564032697,0.5449591280653951,0.2261580381471389,0.0953678474114441,1.4686648501362398,0.5068119891008175,0.0762942779291553,0.0326975476839237,0.8719346049046321,0.0027247956403269,0.0027247956403269,0.0681198910081744,0.0217983651226158,1745.2316076294278,0.0,0.0,0.4087193460490463,0.1743869209809264,785.3542234332425,367,343,181,179,110,164,71,,,55.0,29.0,23.0,9.0,227.0,125.0,34,14,112.0,49.0,,,26.0,10.0
92.0,320.0,248.0,92.0,86.0,50.0,38.0,92.0,88.0,51.0,5.0,0.0,0.0,0.0,0.0,53.0,23.0,45.0,62.0,62.0,2.0,44.0,44.0,2.0,31.0,31.0,0.0,0.0,70.0,32.0,18.0,234.0,70.0,29.0,15.0,202.0,1.0,1.0,50.0,23.0,650700.0,23.0,36.0,59.0,15.0,56713.0,2019,Rappahannock High School,3.4782608695652173,2.6956521739130435,1.0,0.9347826086956522,0.5434782608695652,0.4130434782608695,1.0,0.9565217391304348,0.5543478260869565,0.0543478260869565,0.0,0.0,0.0,0.0,0.5760869565217391,0.25,0.4891304347826087,0.6739130434782609,0.6739130434782609,0.0217391304347826,0.4782608695652174,0.4782608695652174,0.0217391304347826,0.3369565217391304,0.3369565217391304,0.0,0.0,0.7608695652173914,0.3478260869565217,0.1956521739130435,2.5434782608695654,0.7608695652173914,0.3152173913043478,0.1630434782608695,2.1956521739130435,0.0108695652173913,0.0108695652173913,0.5434782608695652,0.25,7072.826086956522,0.25,0.391304347826087,0.6413043478260869,0.1630434782608695,616.445652173913,92,68,37,35,26,33,11,,,,,,,64.0,34.0,,,16.0,7.0,,,,
284.0,503.0,12.0,165.0,12.0,62.0,53.0,169.0,76.0,34.0,5.0,11.0,11.0,0.0,0.0,171.0,51.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,12.0,4.0,1.0,0.0,8.0,0.0,0.0,1617.5,0.0,916899.0,0.0,0.0,13.0,0.0,55550.0,2019,George Washington High School,1.7711267605633805,0.0422535211267605,0.5809859154929577,0.0422535211267605,0.2183098591549295,0.1866197183098591,0.5950704225352113,0.2676056338028169,0.1197183098591549,0.0176056338028169,0.0387323943661971,0.0387323943661971,0.0,0.0,0.602112676056338,0.1795774647887324,0.0070422535211267,0.0105633802816901,0.0105633802816901,0.0,0.0035211267605633,0.0035211267605633,0.0,0.0035211267605633,0.0035211267605633,0.0,0.0,0.0246478873239436,0.0035211267605633,0.0,0.0422535211267605,0.0140845070422535,0.0035211267605633,0.0,0.028169014084507,0.0,0.0,5.695422535211268,0.0,3228.5176056338028,0.0,0.0,0.0457746478873239,0.0,195.59859154929575,284,245,140,136,83,109,57,,,171.0,93.0,17.0,10.0,46.0,29.0,,,109.0,53.0,,,14.0,6.0
126.0,191.0,219.0,100.0,119.0,35.0,27.0,121.0,79.0,25.0,2.0,28.0,19.0,42.0,42.0,50.0,31.0,53.0,61.0,61.0,16.0,59.0,59.0,16.0,36.0,36.0,0.0,0.0,64.0,33.0,12.0,218.0,55.0,12.0,2.0,102.0,21.0,93.0,4880.0,7.0,368000.0,0.0,0.0,53.0,31.0,380250.0,2019,Nelson County High School,1.5158730158730158,1.738095238095238,0.7936507936507936,0.9444444444444444,0.2777777777777778,0.2142857142857142,0.9603174603174603,0.626984126984127,0.1984126984126984,0.0158730158730158,0.2222222222222222,0.1507936507936507,0.3333333333333333,0.3333333333333333,0.3968253968253968,0.246031746031746,0.4206349206349206,0.4841269841269841,0.4841269841269841,0.1269841269841269,0.4682539682539682,0.4682539682539682,0.1269841269841269,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5079365079365079,0.2619047619047619,0.0952380952380952,1.7301587301587302,0.4365079365079365,0.0952380952380952,0.0158730158730158,0.8095238095238095,0.1666666666666666,0.7380952380952381,38.73015873015873,0.0555555555555555,2920.6349206349205,0.0,0.0,0.4206349206349206,0.246031746031746,3017.8571428571427,126,139,63,70,47,69,16,,,19.0,10.0,,,107.0,51.0,,,63.0,22.0,,,11.0,3.0
81.0,218.0,36.0,77.0,29.0,37.0,26.0,77.0,35.0,15.0,0.0,45.0,39.0,0.0,0.0,67.0,35.0,44.0,44.0,44.0,0.0,14.0,14.0,0.0,10.0,9.0,0.0,0.0,56.0,23.0,15.0,168.0,55.0,18.0,8.0,134.0,3.0,4.0,185.0,0.0,222931.0,0.0,0.0,47.0,0.0,120148.75,2019,Lancaster High School (UVA),2.691358024691358,0.4444444444444444,0.9506172839506172,0.3580246913580246,0.4567901234567901,0.3209876543209876,0.9506172839506172,0.4320987654320987,0.1851851851851851,0.0,0.5555555555555556,0.4814814814814814,0.0,0.0,0.8271604938271605,0.4320987654320987,0.5432098765432098,0.5432098765432098,0.5432098765432098,0.0,0.1728395061728395,0.1728395061728395,0.0,0.1234567901234567,0.1111111111111111,0.0,0.0,0.691358024691358,0.2839506172839506,0.1851851851851851,2.074074074074074,0.6790123456790124,0.2222222222222222,0.0987654320987654,1.654320987654321,0.037037037037037,0.0493827160493827,2.2839506172839505,0.0,2752.234567901234,0.0,0.0,0.5802469135802469,0.0,1483.317901234568,81,79,44,32,19,47,25,,,40.0,15.0,,,32.0,25.0,,,40.0,15.0,,,,
